code,name,total_AI_score
003028,振邦智能,0.16171187580483573
003029,吉大正元,0.4837458980084326
003030,祖名股份,0.033286628379131905
003031,中瓷电子,0.30321134247370485
003032,传智教育,0.546854782463396
003033,征和工业,0.10658015120565154
003035,南网能源,0.024314959727644397
003036,泰坦股份,0.10231988600425325
003037,三和管桩,0.022267178172369815
003038,鑫铂股份,0.06376916680031448
003039,顺控发展,0.014320312496469229
003040,楚天龙,0.2410051930556872
003041,真爱美家,0.053438960059152454
003042,中农联合,0.021938547242568582
003043,华亚智能,0.07244997440314849
003816,中国广核,0.05835455818664521
200992,中鲁B,0.008313686103120764
300001,特锐德,0.10465103205692494
300002,神州泰岳,0.5436744381090055
300003,乐普医疗,0.2954853429419195
300004,南风股份,0.03724875935340673
300005,探路者,0.18012686775112188
300006,莱美药业,0.0645667463775079
300007,汉威科技,0.2808018072992191
300008,天海防务,0.13527453082193236
300009,安科生物,0.06659786158033439
300010,ST豆神,0.3595305532623851
300010,立思辰,0.7110622818433621
300010,豆神教育,0.18267374076093099
300011,鼎汉技术,0.3212784171826093
300012,华测检测,0.4991532323239694
300013,新宁物流,0.33919107640760204
300014,亿纬锂能,0.48938087270412334
300015,爱尔眼科,0.4058288561113378
300016,北陆药业,0.04814152515128488
300017,网宿科技,0.18929730211291168
300018,中元股份,0.21336300540728953
300019,硅宝科技,0.05997441944738577
300020,银江技术,0.20903293751950475
300020,银江股份,0.39247100279392894
300021,大禹节水,0.10543140728114496
300022,吉峰农机,0.052075600921145805
300022,吉峰科技,0.05885415512380067
300023,宝德股份,0.042095276438442575
300024,机器人,0.9791841349165069
300025,华星创业,0.1359495294125423
300026,红日药业,0.07102725612640294
300027,华谊兄弟,0.6106743180431637
300029,ST天龙,0.0245780246607967
300029,天龙光电,0.07422726034841608
300030,阳普医疗,0.6986909332143411
300031,宝通科技,0.5634787860151319
300032,金龙机电,0.1485691341820899
300033,同花顺,0.11944153833898132
300034,钢研高纳,0.012340971062953815
300035,中科电气,0.14378085170281613
300036,超图软件,0.3735801111943508
300037,新宙邦,0.2353401505576529
300038,梅泰诺,0.09310589932756802
300039,上海凯宝,0.043812560064957116
300040,九洲电气,0.11483200950988998
300040,九洲集团,0.09074896075608116
300041,回天新材,0.12937918494393638
300042,朗科科技,0.0736527974346099
300043,星辉娱乐,0.7157882606382343
300044,赛为智能,0.5683367288975145
300045,华力创通,0.5113938800248521
300046,台基股份,0.023359618971820317
300047,天源迪科,0.2038061260035684
300048,合康新能,0.04903411128324867
300049,福瑞股份,0.1871093372145158
300050,世纪鼎利,0.20465477894923478
300051,三五互联,0.2203479876109081
300051,琏升科技,0.10171061917768656
300052,中青宝,0.6270789049758415
300053,欧比特,0.7409418528657433
300053,航宇微,0.7150209150639734
300054,鼎龙股份,0.06285923245402117
300055,万邦达,0.027169967009766448
300056,三维丝,0.0687740884555261
300056,中创环保,0.04022309179908606
300057,万顺新材,0.10147003363085998
300057,万顺股份,0.22369511929660005
300058,蓝色光标,0.14798924011589215
300059,东方财富,0.14610681206205217
300061,康旗股份,0.1884771703059199
300061,旗天科技,0.3292493973440995
300062,中能电气,0.11107688753524952
300063,天龙集团,0.2668911861294109
300064,豫金刚石,0.0375414128170882
300065,海兰信,0.06875207864598354
300066,三川智慧,0.6459691766367339
300067,安诺其,0.04181925357889907
300068,南都电源,0.153692899576642
300069,金利华电,0.10715777865331201
300070,碧水源,0.10099982399664971
300071,华谊嘉信,0.1831014476067271
300071,福石控股,0.31481215609282703
300072,三聚环保,0.040354005972407195
300072,海新能科,0.020370009614439643
300073,当升科技,0.14132881247247633
300074,华平股份,0.17770946480906838
300075,数字政通,0.2857748094411337
300076,GQY视讯,0.20060570427007793
300077,国民技术,0.08875249039729446
300078,思创医惠,0.6600361538486493
300079,数码科技,0.32163276627968007
300079,数码视讯,0.2566498325840191
300080,易成新能,0.09839269319731844
300081,恒信东方,0.28019991234058256
300082,奥克股份,0.0260896037140938
300083,创世纪,0.13943125587638908
300083,劲胜智能,0.07310754581910722
300084,海默科技,0.10170515349718055
300085,银之杰,0.14224275103594997
300086,康芝药业,0.22815509247747132
300087,荃银高科,0.02505312069435797
300088,长信科技,0.3423457078074429
300089,文化长城,0.06585836702834418
300091,金通灵,0.07024938769191467
300092,科新机电,0.10568585273651313
300093,金刚光伏,0.05198888243215065
300093,金刚玻璃,0.17423558986103738
300094,国联水产,0.041321182546337154
300095,华伍股份,0.0639895739634805
300096,ST易联众,0.3665391394818614
300096,易联众,0.3192695086439099
300097,智云股份,0.33156656350280983
300098,高新兴,0.41187686988526706
300099,尤洛卡,0.1556249534191962
300099,精准信息,0.18401759500551093
300100,双林股份,0.2746948886494957
300101,振芯科技,0.16622232215687097
300102,乾照光电,0.5138659410618927
300103,达刚控股,0.1505284009657588
300103,达刚路机,0.14340409884299113
300105,龙源技术,0.06470846456999196
300106,西部牧业,0.06300370526256935
300107,建新股份,0.022674453731877167
300108,ST吉药,0.02469077515356289
300109,新开源,0.4031884848838174
300110,华仁药业,0.05892645144425797
300111,向日葵,0.02421691445931347
300112,万讯自控,0.08585054429664571
300113,顺网科技,0.5732892215424252
300114,中航电测,0.053970137809290476
300115,长盈精密,0.0497109046699305
300116,保力新,0.26805911765812496
300116,坚瑞沃能,0.22925018185980428
300117,嘉寓股份,0.03973129202059817
300118,东方日升,0.08948969047335771
300119,瑞普生物,0.03629340652786438
300120,经纬电材,0.08569634883821696
300120,经纬辉开,0.10312118613594308
300121,阳谷华泰,0.021657953295804763
300122,智飞生物,0.03057967331169773
300123,亚光科技,0.06260499075828434
300123,太阳鸟,0.19944537107307395
300124,汇川技术,0.237750103198418
300125,易世达,0.08361175326909553
300125,聆达股份,0.051659586604707354
300126,锐奇股份,0.1597874380411804
300127,银河磁体,0.03704139569823759
300128,锦富技术,0.16860124377285737
300129,泰胜风能,0.022372712738100434
300130,新国都,0.6309898677070191
300131,英唐智控,0.11734499852118153
300132,青松股份,0.08127857204825213
300133,华策影视,0.12529133459847627
300134,大富科技,0.1853474791882216
300135,宝利国际,0.019405374431809702
300136,信维通信,0.10989369782461174
300137,先河环保,0.09633499789623072
300138,晨光生物,0.042576059993047415
300139,晓程科技,0.05309751184164055
300140,中环装备,0.19908838124899608
300140,节能环境,0.0881489140915026
300141,和顺电气,0.06747318329327945
300142,沃森生物,0.05631463869032677
300143,星普医科,0.4389910132601202
300143,盈康生命,0.6778004905963655
300144,宋城演艺,0.13695259239662608
300145,中金环境,0.11353093678159598
300146,汤臣倍健,0.09030393682902901
300147,香雪制药,0.0440338524519418
300148,天舟文化,0.2975274961620583
300149,睿智医药,0.04370795372531969
300149,量子高科,0.04820315437035408
300150,世纪瑞尔,0.18350759159726782
300151,昌红科技,0.17919667608552373
300152,新动力,0.033412269306225366
300152,科融环境,0.04613042937575943
300153,科泰电源,0.046235206644147014
300154,瑞凌股份,0.05391744350912999
300155,安居宝,0.20535935288384224
300157,恒泰艾普,0.8320573709280978
300157,新锦动力,0.07869611225437105
300158,振东制药,0.04504479649207606
300159,新研股份,0.10992563274224273
300160,秀强股份,0.517001902482184
300161,华中数控,0.7514691457204498
300162,雷曼光电,0.2786082852917311
300162,雷曼股份,0.17913801720200825
300163,先锋新材,0.014898827850082601
300164,通源石油,0.034588484885843686
300165,天瑞仪器,0.5495430449428124
300166,东方国信,0.559419676843636
300167,ST迪威迅,0.07423183590070975
300167,迪威视讯,0.08375877066063599
300168,万达信息,0.5492143509909697
300169,天晟新材,0.03619936189643312
300170,汉得信息,0.19569766898676827
300171,东富龙,0.0785507281385819
300172,中电环保,0.15942135427687554
300173,智慧松德,0.22808187416273606
300173,福能东方,0.17509833927337684
300174,元力股份,0.02431556381813204
300175,朗源股份,0.03105841470806976
300176,派生科技,0.20726498129721188
300176,鸿特精密,0.2704059062306405
300177,中海达,0.4575053381109506
300178,腾邦国际,0.06882459225692668
300179,四方达,0.021729928032927386
300180,华峰超纤,0.109598924898833
300181,佐力药业,0.0601836882155209
300182,捷成股份,0.29161740904899913
300183,东软载波,0.45260485749093643
300184,力源信息,0.16134923739990437
300185,通裕重工,0.032475776545022296
300187,永清环保,0.11187854817252729
300188,国投智能,0.6844290357211624
300188,美亚柏科,0.641883739600889
300189,神农基因,0.01651682925103374
300189,神农科技,0.0247747273353969
300190,维尔利,0.11287174754834506
300191,潜能恒信,0.16050152353084685
300192,科德教育,0.3902531635560504
300192,科斯伍德,0.4041741906083514
300193,佳士科技,0.0607974043054599
300194,福安药业,0.05274978889366082
300195,长荣股份,0.09420422042147558
300196,长海股份,0.16206347809610283
300197,节能铁汉,0.5774852237414997
300197,铁汉生态,0.4572050065793191
300198,纳川股份,0.06635491369907345
300199,翰宇药业,0.037908290386248156
300200,高盟新材,0.10342389955368411
300201,海伦哲,0.03862404125938247
300202,聚龙股份,0.20183806489947356
300203,聚光科技,0.1753643653241832
300204,舒泰神,0.03150375524125827
300205,ST天喻,0.17757486741120007
300205,天喻信息,0.22087071315801132
300206,理邦仪器,0.339920467377455
300207,欣旺达,0.26350165448764296
300208,恒顺众昇,0.03808986977683625
300208,青岛中程,0.020589565400419983
300209,ST有棵树,0.14294998415091
300209,天泽信息,0.14510939953131644
300210,森远股份,0.10658103093888976
300211,亿通科技,0.5453747543161698
300212,易华录,0.21111469007494993
300213,佳讯飞鸿,0.2908031544040543
300214,日科化学,0.028920630753443054
300215,电科院,0.2945718582149686
300216,千山药机,0.11041240834460615
300217,东方电热,0.08914761488178186
300218,安利股份,0.10530472484175281
300219,鸿利智汇,0.062458363967899395
300220,ST金运,0.05976757408164048
300220,金运激光,0.0661180101394787
300221,银禧科技,0.024954535219468225
300222,科大智能,0.2477299558871123
300223,北京君正,0.6626321275105325
300224,正海磁材,0.11804203664960598
300225,金力泰,0.12036355300839509
300226,上海钢联,0.2877351856991644
300227,光韵达,0.07179992233592507
300228,富瑞特装,0.04419256412995967
300229,拓尔思,0.5624332038938055
300230,永利股份,0.058187419001677204
300231,银信科技,0.08888696212571932
300232,洲明科技,0.26179199557262334
300233,金城医药,0.02835694936057078
300234,开尔新材,0.05351858086800929
300235,方直科技,0.6951366807857527
300236,上海新阳,0.059707096125362236
300237,美晨生态,0.13541395331512818
300238,冠昊生物,0.09503329956503588
300239,东宝生物,0.07663790270964914
300240,飞力达,0.5139243780633148
300241,瑞丰光电,0.05223417928230597
300242,佳云科技,0.13068750913533558
300242,明家联合,0.14703547745990456
300243,瑞丰高材,0.008633278684329582
300244,迪安诊断,0.24011656851358404
300245,天玑科技,0.17327307358510968
300246,宝莱特,0.3482619197531199
300247,乐金健康,0.07002236786291775
300247,融捷健康,0.06501222286328219
300248,新开普,0.5013667656892042
300249,依米康,0.11194593955185805
300250,初灵信息,0.38446119655525557
300251,光线传媒,0.4203180406681903
300252,金信诺,0.15490828538597345
300253,卫宁健康,0.3688826208894666
300254,仟源医药,0.04182440134205153
300255,常山药业,0.013144246037968783
300256,星星科技,0.16686275440573992
300257,开山股份,0.09901550292279657
300258,精锻科技,0.12916553590017882
300259,新天科技,0.29167097460290803
300260,新莱应材,0.09075830681627838
300261,雅本化学,0.018826587598787477
300262,巴安水务,0.09092666809608752
300263,隆华科技,0.05500123142921418
300263,隆华节能,0.04825437617191439
300264,佳创视讯,0.4565560918151953
300265,通光线缆,0.03375749283859881
300266,兴源环境,0.15029192894259563
300267,尔康制药,0.032582116304409964
300268,ST佳沃,0.10295250019036753
300268,佳沃股份,0.0930357016948965
300269,联建光电,0.14666489785545406
300270,中威电子,0.5940398206545716
300271,华宇软件,0.31177501016205633
300272,开能健康,0.19947986515186245
300272,开能环保,0.03664790647312916
300273,和佳股份,0.31214193085767644
300274,阳光电源,0.10913212724065029
300275,梅安森,0.19612114716406737
300276,三丰智能,0.2662477994633982
300277,海联讯,0.08089401333664853
300278,华昌达,0.25038730820231486
300279,和晶科技,0.19495910076329853
300280,南通锻压,0.16078453221341102
300280,紫天科技,0.33397508452065316
300281,金明精机,0.09789143113012556
300282,汇冠股份,0.5422026757933377
300283,温州宏丰,0.03634250607842546
300284,苏交科,0.13973954013840398
300285,国瓷材料,0.11495624488661599
300286,安科瑞,0.06370429799229872
300287,飞利信,0.19251437329775722
300288,朗玛信息,0.6530367036033478
300289,利德曼,0.16093280367527862
300290,荣科科技,0.3548369165835819
300291,华录百纳,0.14509384372257084
300291,百纳千成,0.23478386482229396
300292,吴通控股,0.1846358112060052
300293,蓝英装备,0.2226290329383676
300294,博雅生物,0.03328650042350825
300295,三六五网,0.06566145625341166
300296,利亚德,0.3414023760743178
300297,蓝盾股份,0.3031871169493521
300298,三诺生物,0.524434481284655
300299,富春股份,0.5225069347886095
300300,汉鼎股份,0.2529978845081219
300300,海峡创新,0.12808129822321324
300301,ST长方,0.03669802037098057
300301,长方集团,0.032079588544648596
300302,同有科技,0.04356615594050809
300303,聚飞光电,0.06821958590692777
300304,云意电气,0.26947202975624907
300305,裕兴股份,0.05771881157918089
300306,远方信息,0.33992719893654777
300307,慈星股份,0.05409424895358445
300308,中际旭创,0.0813453710597645
300309,吉艾科技,0.03677561262395314
300310,宜通世纪,0.33933561780197763
300311,任子行,0.5782484084881934
300313,ST天山,0.014237589008954036
300313,天山生物,0.01711521920136301
300314,戴维医疗,0.43233118458980857
300315,掌趣科技,0.7750796520727743
300316,晶盛机电,0.1774630188670132
300317,珈伟新能,0.011471226239012536
300317,珈伟股份,0.016841574079339436
300318,博晖创新,0.20148203344999957
300319,麦捷科技,0.15380342499941038
300320,海达股份,0.4771830156773995
300321,同大股份,0.028313330067692866
300322,硕贝德,0.07702993212621911
300323,华灿光电,0.14154222676821399
300324,旋极信息,0.20236084588963127
300325,德威新材,0.05664674923306398
300326,凯利泰,0.7193552327722423
300327,中颖电子,0.2559200869839624
300328,宜安科技,0.18860873821420562
300329,海伦钢琴,0.09661601144781332
300330,华虹计通,0.07455502045473378
300331,苏大维格,0.09850628861257861
300332,天壕环境,0.04978988353626495
300332,天壕能源,0.02699819625164899
300333,兆日科技,0.1003707406393701
300334,津膜科技,0.03097248013915379
300335,迪森股份,0.0779678913914445
300336,新文化,0.25107260183772395
300337,银邦股份,0.05259939656206519
300338,开元仪器,0.5082824119912968
300338,开元教育,0.31522684316452915
300339,润和软件,0.41216151135944684
300340,科恒股份,0.33397281606450285
300341,麦克奥迪,0.14768677214815443
300341,麦迪电气,0.15734015793113684
300342,天银机电,0.054208053121953925
300343,联创互联,0.026688971540611523
300343,联创股份,0.03568307550241552
300344,太空板业,0.1960450526510699
300344,立方数科,0.18882993048829522
300345,华民股份,0.030415593233042743
300345,红宇新材,0.04150621837283012
300346,南大光电,0.05761628837436856
300347,泰格医药,0.0708980893205437
300348,长亮科技,0.2506134975344248
300349,金卡智能,0.15323309837677856
300349,金卡股份,0.11240049586766747
300350,华鹏飞,0.1790876313800891
300351,永贵电器,0.07891254704507562
300352,北信源,0.512090570916645
300353,东土科技,0.6644690097526823
300354,东华测试,0.3062703432112855
300355,蒙草抗旱,0.4345278494013514
300355,蒙草生态,0.32894201469209533
300356,光一科技,0.09685982984188483
300357,我武生物,0.038894666238974876
300358,楚天科技,0.09977956190965359
300359,全通教育,0.628207492282076
300360,炬华科技,0.08812421953714854
300363,博腾股份,0.035376920896882144
300364,中文在线,0.33513113464337424
300365,恒华科技,0.48081574129017807
300366,创意信息,0.2791398682205349
300367,东方网力,0.3379295102594195
300368,汇金股份,0.11947332979518308
300369,绿盟科技,0.30549586449338284
300370,_ST 安控,0.030431588407948525
300370,安控科技,0.12066062666267657
300371,汇中股份,0.19582936741604434
300373,扬杰科技,0.1112909223997989
300374,中铁装配,0.041367070716796
300374,恒通科技,0.03755178275946519
300375,鹏翎股份,0.6176013928633265
300376,易事特,0.11288526538080344
300377,赢时胜,0.11433103697870327
300378,鼎捷软件,0.22497008161587448
300379,东方通,0.4432606701058056
300380,安硕信息,0.1352090470401874
300381,溢多利,0.015249732123145239
300382,斯莱克,0.3523801553307513
300383,光环新网,0.12986975393816666
300384,三联虹普,0.11569170536971174
300385,雪浪环境,0.03954499769145127
300386,飞天诚信,0.14240752616470087
300387,富邦股份,0.08086335517722656
300388,国祯环保,0.08545174498787515
300388,节能国祯,0.10052434173686449
300389,艾比森,0.21574469372064345
300390,天华新能,0.14091626166441928
300390,天华超净,0.0818722848181802
300391,康跃科技,0.040579394315332855
300391,长药控股,0.03194715736892438
300392,腾信股份,0.274718923155018
300393,中来股份,0.12826188143426098
300394,天孚通信,0.08530217859463955
300395,菲利华,0.4089396232631563
300396,迪瑞医疗,0.9825709340956548
300397,天和防务,0.18856949378344234
300398,飞凯材料,0.10340464876577495
300399,京天利,0.14537145185535155
300399,天利科技,0.03706296554852897
300400,劲拓股份,0.6543763481142237
300401,花园生物,0.012256059062100297
300402,宝色股份,0.08946894623909654
300403,地尔汉宇,0.07673210856760858
300403,汉宇集团,0.05530154029030361
300404,博济医药,0.12008568353558376
300405,科隆精化,0.02939514851063374
300405,科隆股份,0.029688147940175064
300406,九强生物,0.1283611251243284
300407,凯发电气,0.21611092631362266
300408,三环集团,0.06297027600837947
300409,道氏技术,0.09883431603561266
300410,正业科技,0.16983468771385724
300411,金盾股份,0.050833302070950666
300412,迦南科技,0.2035630866190685
300413,快乐购,0.3904128535608066
300413,芒果超媒,0.3657909507404657
300414,中光防雷,0.17674071509695752
300415,伊之密,0.0604176483511883
300416,苏试试验,0.15944537544919046
300417,南华仪器,0.2666720846991325
300418,昆仑万维,0.40188629983991914
300419,浩丰科技,0.11391755004989668
300420,五洋停车,0.0696278959243197
300420,五洋科技,0.11580195505701019
300420,五洋自控,0.2037745991652052
300421,力星股份,0.040889164754013566
300422,博世科,0.11013299688302673
300423,昇辉科技,0.1295184020956987
300423,鲁亿通,0.08906684099498852
300424,航新科技,0.16810015767321812
300425,中建环能,0.13464440945221148
300425,环能科技,0.18987984086788087
300426,唐德影视,0.2804007421683316
300427,ST红相,0.16136631173989352
300427,红相电力,0.09960309283262352
300427,红相股份,0.0874511550303988
300428,四通新材,0.12543236078586617
300428,立中集团,0.09864462957224439
300429,强力新材,0.06047410140008258
300430,诚益通,0.2337272460266414
300432,富临精工,0.593865332161543
300433,蓝思科技,0.08610225149537824
300434,金石东方,0.053042365632187526
300434,金石亚药,0.0749169563271754
300435,中泰股份,0.04900414348008282
300436,广生堂,0.03322566984047826
300437,清水源,0.06232064241815386
300438,鹏辉能源,0.2368908623881786
300439,美康生物,0.2726646827138619
300440,运达科技,0.43435389586363876
300441,鲍斯股份,0.07129416732930347
300442,普丽盛,0.16208900284750352
300442,润泽科技,0.07491942627014836
300443,金雷股份,0.019242903375380437
300443,金雷风电,0.028352197490046176
300444,双杰电气,0.09620878915702577
300445,康斯特,0.20309037252733214
300446,乐凯新材,0.19093048275129684
300446,航天智造,0.29297728577974774
300447,全信股份,0.040807736620643215
300448,浩云科技,0.1940261239293837
300449,汉邦高科,0.3190020797894916
300450,先导智能,0.29239991895994644
300451,创业慧康,0.7183566809584754
300451,创业软件,0.9568837312348505
300452,山河药辅,0.02280560641611462
300453,三鑫医疗,0.3130987841776054
300454,深信服,0.3787190583686188
300455,康拓红外,0.1637035726093732
300455,航天智装,0.21243378444183825
300456,耐威科技,0.11885310836599357
300456,赛微电子,0.13669892209631343
300457,赢合科技,0.1574978220476829
300458,全志科技,0.2855763226260507
300459,汤姆猫,0.4906020218747865
300459,金科文化,0.32481222622098505
300460,惠伦晶体,0.10000829099528491
300461,田中精机,0.18686994863772752
300462,华铭智能,0.26163597580884457
300463,迈克生物,0.20927129348318851
300464,星徽精密,0.0893505624865532
300464,星徽股份,0.09213905357402027
300465,高伟达,0.14720585865759644
300466,赛摩智能,0.1268063684862168
300466,赛摩电气,0.18187509742192706
300467,迅游科技,0.3571415887550856
300468,四方精创,0.18211160790916314
300469,信息发展,0.37406285797427313
300470,中密控股,0.14512688004897223
300470,日机密封,0.18340126242732824
300471,厚普股份,0.09938702382563443
300472,新元科技,0.28626814946788615
300473,德尔股份,0.2732199744527456
300474,景嘉微,0.16777094831165895
300475,聚隆科技,0.14192802765123488
300475,香农芯创,0.1319721698019151
300476,胜宏科技,0.14781911083952937
300477,合纵科技,0.14196127319177043
300478,杭州高新,0.015503983227579496
300479,神思电子,0.4617664028577072
300480,光力科技,0.10304858328739876
300481,濮阳惠成,0.041612933640054514
300482,万孚生物,0.17139442003963198
300483,首华燃气,0.0186352785044559
300484,蓝海华腾,0.13122604588394488
300485,赛升药业,0.09975087195062352
300486,东杰智能,0.5451455644591928
300487,蓝晓科技,0.04467960252958014
300488,恒锋工具,0.08504179399144941
300489,中飞股份,0.04293534092180196
300489,光智科技,0.021763683958969403
300490,华自科技,0.0861737733094741
300491,通合科技,0.13404374212586
300492,华图山鼎,0.2985790216979067
300492,山鼎设计,0.19377625813385704
300493,润欣科技,0.1798402397681042
300494,盛天网络,1.753024819944044
300495,ST美尚,0.4326571308038892
300495,美尚生态,0.36769096528679973
300496,中科创达,0.6245079414229786
300496,中科创达中科创达软件股份有限公司,0.5130788432891306
300497,富祥股份,0.033848919732319814
300497,富祥药业,0.02690722168982325
300498,温氏股份,0.045584648971584645
300499,高澜股份,0.18691373673031367
300500,启迪设计,0.28115840960525484
300501,海顺新材,0.36251082815896624
300502,新易盛,0.06302762783440954
300503,昊志机电,0.1892424012501519
300504,天邑股份,0.23218298615127514
300505,川金诺,0.022814025659856525
300506,名家汇,0.060384173152332035
300507,苏奥传感,0.36182597427708163
300508,维宏股份,0.052234850622378
300508,维宏股份上海维宏电子科技股份有限公司,0.058889287947967474
300509,新美星,0.24348464089354577
300510,金冠电气,0.24900759603472108
300510,金冠股份,0.1318664974963703
300511,雪榕生物,0.014514219139692051
300512,中亚股份,0.31688038275264596
300513,恒实科技,0.27158250768862774
300513,恒泰实达,0.14092455957268185
300514,友讯达,0.12940956724878772
300515,三德科技,0.12110669803121817
300516,久之洋,0.03403002632682284
300517,海波重科,0.06678449956553115
300518,新迅达,0.267258918417369
300518,盛讯达,0.46755378996587926
300519,新光药业,0.03220756796426252
300520,科大国创,0.49982463450879455
300521,爱司凯,0.13706146281811094
300522,世名科技,0.03906226101152299
300523,辰安科技,0.13307223368031024
300525,博思软件,0.24574150929088384
300526,中潜股份,0.032192320726773006
300527,中船应急,0.07022380935600553
300527,华舟应急,0.04115898363111914
300528,幸福蓝海,0.26228572193637256
300529,健帆生物,0.1255623057462868
300530,达志科技,0.17216499805679816
300530,领湃科技,0.09561734665924052
300531,优博讯,0.2892364425190631
300532,今天国际,0.2754808690860956
300533,冰川网络,1.3463933131075037
300534,陇神戎发,0.050551675120971376
300535,达威股份,0.043112107176204825
300536,农尚环境,0.08841537368418494
300537,广信材料,0.21801677919259488
300538,同益股份,0.0726940804691602
300539,横河模具,0.13575751582513826
300539,横河精密,0.18290741187152057
300540,深冷股份,0.07071051862086818
300541,先进数通,0.12877325919741206
300542,新晨科技,0.16847555064346637
300543,朗科智能,0.1529351055553243
300545,联得装备,0.5671025442085627
300546,雄帝科技,0.18945358373315213
300547,川环科技,0.22481256118224913
300548,博创科技,0.09874962388051556
300549,优德精密,0.1399637357564879
300550,和仁科技,0.5748333572141036
300551,古鳌科技,0.09703918372630316
300552,万集科技,0.4512344799823682
300553,集智股份,0.1517056263463821
300554,三超新材,0.03683488847726817
300555,ST路通,0.3975259488882552
300555,路通视信,0.15958226906899511
300556,丝路视觉,0.3853929048229775
300557,理工光科,0.08161255411360337
300558,贝达药业,0.08755594445773549
300559,佳发安泰,1.1654915985125212
300559,佳发教育,1.2795071518451946
300560,中富通,0.3691721645397268
300561,汇金科技,0.16503663230239765
300562,乐心医疗,0.6645472010384877
300563,神宇股份,0.0968618766701967
300564,筑博设计,0.503536402281826
300565,科信技术,0.2402044474959918
300566,激智科技,0.08059090392345403
300567,精测电子,0.6992727438128359
300568,星源材质,0.45740090612693063
300569,天能重工,0.01292519994375097
300570,太辰光,0.058336759761271374
300571,平治信息,0.65685009645766
300572,安车检测,0.7449647545839352
300573,兴齐眼药,0.03541454667597299
300575,中旗股份,0.01571499510483176
300576,容大感光,0.07631712066415516
300577,开润股份,0.09964974086666484
300578,会畅通讯,0.4444922683400188
300579,数字认证,0.4541270801297197
300580,贝斯特,0.5969466824901852
300581,晨曦航空,0.4363265888866911
300582,英飞特,0.1224655358124917
300583,赛托生物,0.02235868443985322
300584,海辰药业,0.04878792835463743
300585,奥联电子,0.27620820371976745
300586,美联新材,0.08785462955946333
300587,天铁股份,0.10939432679344178
300588,熙菱信息,0.36929306119872707
300589,江龙船艇,0.07322640157248048
300590,移为通信,0.12255703542450772
300591,万里马,0.1994776529095629
300592,华凯创意,0.3867679752742385
300592,华凯易佰,0.4665248504093268
300593,新雷能,0.07065093010522627
300594,朗进科技,0.16155712029708336
300595,欧普康视,0.11735071818986077
300596,利安隆,0.05797804778063449
300597,吉大通信,0.4210610212743791
300598,诚迈科技,0.28064784247800506
300599,雄塑科技,0.026161215281879174
300600,国瑞科技,0.03808835884332306
300600,瑞特股份,0.056309716893646035
300601,康泰生物,0.02169791768329631
300602,飞荣达,0.09799303607863132
300603,立昂技术,0.21590107045733764
300604,长川科技,0.20792305762500576
300605,恒锋信息,0.3998914595261137
300606,金太阳,0.07100356774534188
300607,拓斯达,0.6075614865591137
300608,思特奇,0.5211170337455611
300609,汇纳科技,0.20554837264811185
300610,晨化股份,0.013739093375201503
300611,美力科技,0.18311929992431186
300612,宣亚国际,0.2544494648705479
300613,富瀚微,0.36785768328367596
300614,百川畅银,0.027769183879430743
300615,欣天科技,0.07584834910374727
300616,尚品宅配,0.1686751256509554
300617,安靠智电,0.0881535049870891
300618,寒锐钴业,0.061034620546614425
300619,金银河,0.30521413709235407
300620,光库科技,0.14809279945995604
300621,维业股份,0.031841349150835835
300622,博士眼镜,0.09041497413681022
300623,捷捷微电,0.20755851576456646
300624,万兴科技,0.35560714859505405
300625,三雄极光,0.11218498957304487
300626,华瑞股份,0.09208881807960477
300627,华测导航,0.5916430812916298
300628,亿联网络,0.2935117728645975
300629,新劲刚,0.06963966402232047
300630,普利制药,0.046313183570670415
300631,久吾高科,0.04296575428120657
300632,光莆股份,0.0904840591022478
300633,开立医疗,0.2783328852724132
300634,彩讯股份,0.3114701203882253
300635,中达安,0.08064713326325554
300635,达安股份,0.07312711258646588
300636,同和药业,0.026442106561611226
300637,扬帆新材,0.026957509393513004
300638,广和通,0.22498970568619206
300639,凯普生物,0.8490322547214675
300640,德艺文创,0.7227994269280175
300641,正丹股份,0.023352679052632143
300642,透景生命,0.3477426169811843
300643,万通智控,0.0576153211605782
300644,南京聚隆,0.12445849107682272
300645,正元智慧,0.5001899093193156
300647,超频三,0.06324839870245715
300648,星云股份,0.3589460291485058
300649,杭州园林,0.35641573208475963
300650,太龙照明,0.1622177620077626
300650,太龙股份,0.1276815354860698
300651,金陵体育,0.0349873429064662
300652,雷迪克,0.20081015137187386
300653,正海生物,0.07822352355256572
300654,世纪天鸿,0.3309988647420929
300655,晶瑞电材,0.20145911778017753
300655,晶瑞股份,0.07225635021017755
300656,民德电子,0.15595741469368907
300657,弘信电子,0.16458351416957626
300658,延江股份,0.01966962893818936
300659,中孚信息,0.5362372359398434
300660,江苏雷利,0.06627324468060002
300661,圣邦股份,0.25674290557318274
300662,科锐国际,0.10030099095190054
300663,科蓝软件,0.5391310400079747
300664,鹏鹞环保,0.13125881690739402
300665,飞鹿股份,0.0411927915037583
300666,江丰电子,0.11406610296745348
300667,必创科技,0.1986350943321646
300668,杰恩设计,0.4345209060061925
300669,沪宁股份,0.04157059401871394
300670,大烨智能,0.07555837725084862
300671,富满微,0.12395459211630272
300671,富满电子,0.13342159121829508
300672,国科微,0.4715351983597829
300673,佩蒂股份,0.061959113596799904
300674,宇信科技,0.23568259848556017
